"Renta personal media de la C.A. de Euskadi (euros) por ámbitos territoriales, tipo de renta, sexo y periodo"

"ámbitos territoriales";"tipo de renta";"sexo";"periodo";Renta personal media de la C.A. de Euskadi (euros)
"Zegama";"Transferencias";"Mujeres";"2016";4974
"Zegama";"Transferencias";"Mujeres";"2017";4829
"Zegama";"Transferencias";"Mujeres";"2018";5037
"Zegama";"Transferencias";"Mujeres";"2019";5050
"Zegama";"Renta disponible";"Total";"2001";10301
"Zegama";"Renta disponible";"Total";"2003";11100
"Zegama";"Renta disponible";"Total";"2006";13215
"Zegama";"Renta disponible";"Total";"2009";17024
"Zegama";"Renta disponible";"Total";"2011";16436
"Zegama";"Renta disponible";"Total";"2013";17073
"Zegama";"Renta disponible";"Total";"2014";17213
"Zegama";"Renta disponible";"Total";"2015";17894
"Zegama";"Renta disponible";"Total";"2016";18864
"Zegama";"Renta disponible";"Total";"2017";19161
"Zegama";"Renta disponible";"Total";"2018";19822
"Zegama";"Renta disponible";"Total";"2019";21378
"Zegama";"Renta disponible";"Hombres";"2001";14424
"Zegama";"Renta disponible";"Hombres";"2003";15101
"Zegama";"Renta disponible";"Hombres";"2006";17153
"Zegama";"Renta disponible";"Hombres";"2009";21336
"Zegama";"Renta disponible";"Hombres";"2011";20323
"Zegama";"Renta disponible";"Hombres";"2013";21319
"Zegama";"Renta disponible";"Hombres";"2014";21662
"Zegama";"Renta disponible";"Hombres";"2015";22413
"Zegama";"Renta disponible";"Hombres";"2016";23788
"Zegama";"Renta disponible";"Hombres";"2017";24252
"Zegama";"Renta disponible";"Hombres";"2018";24746
"Zegama";"Renta disponible";"Hombres";"2019";27291
"Zegama";"Renta disponible";"Mujeres";"2001";5947
"Zegama";"Renta disponible";"Mujeres";"2003";6757
"Zegama";"Renta disponible";"Mujeres";"2006";8532
"Zegama";"Renta disponible";"Mujeres";"2009";12250
"Zegama";"Renta disponible";"Mujeres";"2011";11876
"Zegama";"Renta disponible";"Mujeres";"2013";12234
"Zegama";"Renta disponible";"Mujeres";"2014";12282
"Zegama";"Renta disponible";"Mujeres";"2015";12840
"Zegama";"Renta disponible";"Mujeres";"2016";13344
"Zegama";"Renta disponible";"Mujeres";"2017";13528
"Zegama";"Renta disponible";"Mujeres";"2018";14408
"Zegama";"Renta disponible";"Mujeres";"2019";14996
"Zerain";"Renta total";"Total";"2001";14574
"Zerain";"Renta total";"Total";"2003";15736
"Zerain";"Renta total";"Total";"2006";20115
"Zerain";"Renta total";"Total";"2009";23254
"Zerain";"Renta total";"Total";"2011";23506
"Zerain";"Renta total";"Total";"2013";23056
"Zerain";"Renta total";"Total";"2014";23451
"Zerain";"Renta total";"Total";"2015";23808
"Zerain";"Renta total";"Total";"2016";24120
"Zerain";"Renta total";"Total";"2017";25354
"Zerain";"Renta total";"Total";"2018";27632
"Zerain";"Renta total";"Total";"2019";27652
"Zerain";"Renta total";"Hombres";"2001";20976
"Zerain";"Renta total";"Hombres";"2003";23100
"Zerain";"Renta total";"Hombres";"2006";28439
"Zerain";"Renta total";"Hombres";"2009";32516
"Zerain";"Renta total";"Hombres";"2011";31086
"Zerain";"Renta total";"Hombres";"2013";29032
"Zerain";"Renta total";"Hombres";"2014";29913
"Zerain";"Renta total";"Hombres";"2015";29989
"Zerain";"Renta total";"Hombres";"2016";31037
"Zerain";"Renta total";"Hombres";"2017";32697
"Zerain";"Renta total";"Hombres";"2018";36926
"Zerain";"Renta total";"Hombres";"2019";35772
"Zerain";"Renta total";"Mujeres";"2001";8114
"Zerain";"Renta total";"Mujeres";"2003";8442
"Zerain";"Renta total";"Mujeres";"2006";12180
"Zerain";"Renta total";"Mujeres";"2009";14502
"Zerain";"Renta total";"Mujeres";"2011";16573
"Zerain";"Renta total";"Mujeres";"2013";17504
"Zerain";"Renta total";"Mujeres";"2014";17455
"Zerain";"Renta total";"Mujeres";"2015";18025
"Zerain";"Renta total";"Mujeres";"2016";17642
"Zerain";"Renta total";"Mujeres";"2017";18556
"Zerain";"Renta total";"Mujeres";"2018";18760
"Zerain";"Renta total";"Mujeres";"2019";19749
"Zerain";"Renta del trabajo";"Total";"2001";10016
"Zerain";"Renta del trabajo";"Total";"2003";10383
"Zerain";"Renta del trabajo";"Total";"2006";12771
"Zerain";"Renta del trabajo";"Total";"2009";13985
"Zerain";"Renta del trabajo";"Total";"2011";13670
"Zerain";"Renta del trabajo";"Total";"2013";13322
"Zerain";"Renta del trabajo";"Total";"2014";13417
"Zerain";"Renta del trabajo";"Total";"2015";13458
"Zerain";"Renta del trabajo";"Total";"2016";14280
"Zerain";"Renta del trabajo";"Total";"2017";14529
"Zerain";"Renta del trabajo";"Total";"2018";15783
"Zerain";"Renta del trabajo";"Total";"2019";15575
"Zerain";"Renta del trabajo";"Hombres";"2001";15290
"Zerain";"Renta del trabajo";"Hombres";"2003";16724
"Zerain";"Renta del trabajo";"Hombres";"2006";19456
"Zerain";"Renta del trabajo";"Hombres";"2009";19635
"Zerain";"Renta del trabajo";"Hombres";"2011";17855
"Zerain";"Renta del trabajo";"Hombres";"2013";15760
"Zerain";"Renta del trabajo";"Hombres";"2014";16130
"Zerain";"Renta del trabajo";"Hombres";"2015";16280
"Zerain";"Renta del trabajo";"Hombres";"2016";18282
"Zerain";"Renta del trabajo";"Hombres";"2017";19115
"Zerain";"Renta del trabajo";"Hombres";"2018";21080
"Zerain";"Renta del trabajo";"Hombres";"2019";20485
"Zerain";"Renta del trabajo";"Mujeres";"2001";4694
"Zerain";"Renta del trabajo";"Mujeres";"2003";4101
"Zerain";"Renta del trabajo";"Mujeres";"2006";6399
"Zerain";"Renta del trabajo";"Mujeres";"2009";8647
"Zerain";"Renta del trabajo";"Mujeres";"2011";9843
"Zerain";"Renta del trabajo";"Mujeres";"2013";11056
"Zerain";"Renta del trabajo";"Mujeres";"2014";10900
"Zerain";"Renta del trabajo";"Mujeres";"2015";10817
"Zerain";"Renta del trabajo";"Mujeres";"2016";10533
"Zerain";"Renta del trabajo";"Mujeres";"2017";10282
"Zerain";"Renta del trabajo";"Mujeres";"2018";10726
"Zerain";"Renta del trabajo";"Mujeres";"2019";10797
"Zerain";"Renta capital mobiliario";"Total";"2001";1588
"Zerain";"Renta capital mobiliario";"Total";"2003";1692
"Zerain";"Renta capital mobiliario";"Total";"2006";2741
"Zerain";"Renta capital mobiliario";"Total";"2009";2713
"Zerain";"Renta capital mobiliario";"Total";"2011";3395
"Zerain";"Renta capital mobiliario";"Total";"2013";2418
"Zerain";"Renta capital mobiliario";"Total";"2014";2675
"Zerain";"Renta capital mobiliario";"Total";"2015";2536
"Zerain";"Renta capital mobiliario";"Total";"2016";2318
"Zerain";"Renta capital mobiliario";"Total";"2017";2061
"Zerain";"Renta capital mobiliario";"Total";"2018";3306
"Zerain";"Renta capital mobiliario";"Total";"2019";3176
"Zerain";"Renta capital mobiliario";"Hombres";"2001";2277
"Zerain";"Renta capital mobiliario";"Hombres";"2003";2485
"Zerain";"Renta capital mobiliario";"Hombres";"2006";3937
"Zerain";"Renta capital mobiliario";"Hombres";"2009";4086
"Zerain";"Renta capital mobiliario";"Hombres";"2011";5448
"Zerain";"Renta capital mobiliario";"Hombres";"2013";3410
"Zerain";"Renta capital mobiliario";"Hombres";"2014";3837
"Zerain";"Renta capital mobiliario";"Hombres";"2015";3441
"Zerain";"Renta capital mobiliario";"Hombres";"2016";3183
"Zerain";"Renta capital mobiliario";"Hombres";"2017";2631
"Zerain";"Renta capital mobiliario";"Hombres";"2018";5359
"Zerain";"Renta capital mobiliario";"Hombres";"2019";4423
"Zerain";"Renta capital mobiliario";"Mujeres";"2001";893
"Zerain";"Renta capital mobiliario";"Mujeres";"2003";907
"Zerain";"Renta capital mobiliario";"Mujeres";"2006";1601
"Zerain";"Renta capital mobiliario";"Mujeres";"2009";1416
"Zerain";"Renta capital mobiliario";"Mujeres";"2011";1517
"Zerain";"Renta capital mobiliario";"Mujeres";"2013";1497
"Zerain";"Renta capital mobiliario";"Mujeres";"2014";1597
"Zerain";"Renta capital mobiliario";"Mujeres";"2015";1689
"Zerain";"Renta capital mobiliario";"Mujeres";"2016";1508
"Zerain";"Renta capital mobiliario";"Mujeres";"2017";1533
"Zerain";"Renta capital mobiliario";"Mujeres";"2018";1346
"Zerain";"Renta capital mobiliario";"Mujeres";"2019";1961
"Zerain";"Renta capital inmobiliario";"Total";"2001";46
"Zerain";"Renta capital inmobiliario";"Total";"2003";55
"Zerain";"Renta capital inmobiliario";"Total";"2006";135
"Zerain";"Renta capital inmobiliario";"Total";"2009";231
"Zerain";"Renta capital inmobiliario";"Total";"2011";289
"Zerain";"Renta capital inmobiliario";"Total";"2013";243
"Zerain";"Renta capital inmobiliario";"Total";"2014";214
"Zerain";"Renta capital inmobiliario";"Total";"2015";265
"Zerain";"Renta capital inmobiliario";"Total";"2016";241
"Zerain";"Renta capital inmobiliario";"Total";"2017";325
"Zerain";"Renta capital inmobiliario";"Total";"2018";278
"Zerain";"Renta capital inmobiliario";"Total";"2019";332
"Zerain";"Renta capital inmobiliario";"Hombres";"2001";66
"Zerain";"Renta capital inmobiliario";"Hombres";"2003";104
"Zerain";"Renta capital inmobiliario";"Hombres";"2006";224
"Zerain";"Renta capital inmobiliario";"Hombres";"2009";433
"Zerain";"Renta capital inmobiliario";"Hombres";"2011";487
"Zerain";"Renta capital inmobiliario";"Hombres";"2013";290
"Zerain";"Renta capital inmobiliario";"Hombres";"2014";247
"Zerain";"Renta capital inmobiliario";"Hombres";"2015";168
"Zerain";"Renta capital inmobiliario";"Hombres";"2016";188
"Zerain";"Renta capital inmobiliario";"Hombres";"2017";254
"Zerain";"Renta capital inmobiliario";"Hombres";"2018";259
"Zerain";"Renta capital inmobiliario";"Hombres";"2019";286
"Zerain";"Renta capital inmobiliario";"Mujeres";"2001";26
"Zerain";"Renta capital inmobiliario";"Mujeres";"2003";7
"Zerain";"Renta capital inmobiliario";"Mujeres";"2006";50
"Zerain";"Renta capital inmobiliario";"Mujeres";"2009";40
"Zerain";"Renta capital inmobiliario";"Mujeres";"2011";108
"Zerain";"Renta capital inmobiliario";"Mujeres";"2013";200
"Zerain";"Renta capital inmobiliario";"Mujeres";"2014";183
"Zerain";"Renta capital inmobiliario";"Mujeres";"2015";356
"Zerain";"Renta capital inmobiliario";"Mujeres";"2016";290
"Zerain";"Renta capital inmobiliario";"Mujeres";"2017";391
"Zerain";"Renta capital inmobiliario";"Mujeres";"2018";296
"Zerain";"Renta capital inmobiliario";"Mujeres";"2019";376
"Zerain";"Renta de actividades";"Total";"2001";592
"Zerain";"Renta de actividades";"Total";"2003";614
"Zerain";"Renta de actividades";"Total";"2006";634
"Zerain";"Renta de actividades";"Total";"2009";1009
"Zerain";"Renta de actividades";"Total";"2011";927
"Zerain";"Renta de actividades";"Total";"2013";1244
"Zerain";"Renta de actividades";"Total";"2014";1123
"Zerain";"Renta de actividades";"Total";"2015";1063
"Zerain";"Renta de actividades";"Total";"2016";1054
"Zerain";"Renta de actividades";"Total";"2017";958
"Zerain";"Renta de actividades";"Total";"2018";921
"Zerain";"Renta de actividades";"Total";"2019";993
"Zerain";"Renta de actividades";"Hombres";"2001";551
"Zerain";"Renta de actividades";"Hombres";"2003";578
"Zerain";"Renta de actividades";"Hombres";"2006";790
"Zerain";"Renta de actividades";"Hombres";"2009";920
"Zerain";"Renta de actividades";"Hombres";"2011";887
"Zerain";"Renta de actividades";"Hombres";"2013";1575
"Zerain";"Renta de actividades";"Hombres";"2014";1692
"Zerain";"Renta de actividades";"Hombres";"2015";1518
"Zerain";"Renta de actividades";"Hombres";"2016";1386
"Zerain";"Renta de actividades";"Hombres";"2017";1229
"Zerain";"Renta de actividades";"Hombres";"2018";1219
"Zerain";"Renta de actividades";"Hombres";"2019";1324
"Zerain";"Renta de actividades";"Mujeres";"2001";633
"Zerain";"Renta de actividades";"Mujeres";"2003";650
"Zerain";"Renta de actividades";"Mujeres";"2006";486
"Zerain";"Renta de actividades";"Mujeres";"2009";1093
"Zerain";"Renta de actividades";"Mujeres";"2011";963
"Zerain";"Renta de actividades";"Mujeres";"2013";936
"Zerain";"Renta de actividades";"Mujeres";"2014";595
"Zerain";"Renta de actividades";"Mujeres";"2015";637
"Zerain";"Renta de actividades";"Mujeres";"2016";742
"Zerain";"Renta de actividades";"Mujeres";"2017";707
"Zerain";"Renta de actividades";"Mujeres";"2018";636
"Zerain";"Renta de actividades";"Mujeres";"2019";671
"Zerain";"Transferencias";"Total";"2001";2332
"Zerain";"Transferencias";"Total";"2003";2992
"Zerain";"Transferencias";"Total";"2006";3834
"Zerain";"Transferencias";"Total";"2009";5315
"Zerain";"Transferencias";"Total";"2011";5225
"Zerain";"Transferencias";"Total";"2013";5829
"Zerain";"Transferencias";"Total";"2014";6021
"Zerain";"Transferencias";"Total";"2015";6487
"Zerain";"Transferencias";"Total";"2016";6227
"Zerain";"Transferencias";"Total";"2017";7482
"Zerain";"Transferencias";"Total";"2018";7345
"Zerain";"Transferencias";"Total";"2019";7576
"Zerain";"Transferencias";"Hombres";"2001";2791
"Zerain";"Transferencias";"Hombres";"2003";3209
"Zerain";"Transferencias";"Hombres";"2006";4032
"Zerain";"Transferencias";"Hombres";"2009";7441
"Zerain";"Transferencias";"Hombres";"2011";6409
"Zerain";"Transferencias";"Hombres";"2013";7997
"Zerain";"Transferencias";"Hombres";"2014";8007
"Zerain";"Transferencias";"Hombres";"2015";8583
"Zerain";"Transferencias";"Hombres";"2016";7998
"Zerain";"Transferencias";"Hombres";"2017";9468
"Zerain";"Transferencias";"Hombres";"2018";9009
"Zerain";"Transferencias";"Hombres";"2019";9253
"Zerain";"Transferencias";"Mujeres";"2001";1868
"Zerain";"Transferencias";"Mujeres";"2003";2777
"Zerain";"Transferencias";"Mujeres";"2006";3644
"Zerain";"Transferencias";"Mujeres";"2009";3306
"Zerain";"Transferencias";"Mujeres";"2011";4142
"Zerain";"Transferencias";"Mujeres";"2013";3815
"Zerain";"Transferencias";"Mujeres";"2014";4179
"Zerain";"Transferencias";"Mujeres";"2015";4525
"Zerain";"Transferencias";"Mujeres";"2016";4569
"Zerain";"Transferencias";"Mujeres";"2017";5643
"Zerain";"Transferencias";"Mujeres";"2018";5756
"Zerain";"Transferencias";"Mujeres";"2019";5943
"Zerain";"Renta disponible";"Total";"2001";12553
"Zerain";"Renta disponible";"Total";"2003";13179
"Zerain";"Renta disponible";"Total";"2006";16658
"Zerain";"Renta disponible";"Total";"2009";19739
"Zerain";"Renta disponible";"Total";"2011";19419
"Zerain";"Renta disponible";"Total";"2013";19289
"Zerain";"Renta disponible";"Total";"2014";19437
"Zerain";"Renta disponible";"Total";"2015";19705
"Zerain";"Renta disponible";"Total";"2016";20038
"Zerain";"Renta disponible";"Total";"2017";21448
"Zerain";"Renta disponible";"Total";"2018";23030
"Zerain";"Renta disponible";"Total";"2019";23030
"Zerain";"Renta disponible";"Hombres";"2001";17664
"Zerain";"Renta disponible";"Hombres";"2003";18959
"Zerain";"Renta disponible";"Hombres";"2006";22961
"Zerain";"Renta disponible";"Hombres";"2009";27226
"Zerain";"Renta disponible";"Hombres";"2011";24976
"Zerain";"Renta disponible";"Hombres";"2013";24048
"Zerain";"Renta disponible";"Hombres";"2014";24251
"Zerain";"Renta disponible";"Hombres";"2015";24490
"Zerain";"Renta disponible";"Hombres";"2016";25394
"Zerain";"Renta disponible";"Hombres";"2017";27281
"Zerain";"Renta disponible";"Hombres";"2018";30072
"Zerain";"Renta disponible";"Hombres";"2019";29123
"Zerain";"Renta disponible";"Mujeres";"2001";7395
"Zerain";"Renta disponible";"Mujeres";"2003";7453
"Zerain";"Renta disponible";"Mujeres";"2006";10650
"Zerain";"Renta disponible";"Mujeres";"2009";12664
"Zerain";"Renta disponible";"Mujeres";"2011";14336
"Zerain";"Renta disponible";"Mujeres";"2013";14868
"Zerain";"Renta disponible";"Mujeres";"2014";14970
"Zerain";"Renta disponible";"Mujeres";"2015";15227
"Zerain";"Renta disponible";"Mujeres";"2016";15023
"Zerain";"Renta disponible";"Mujeres";"2017";16047
"Zerain";"Renta disponible";"Mujeres";"2018";16309
"Zerain";"Renta disponible";"Mujeres";"2019";17101
"Zestoa";"Renta total";"Total";"2001";11592
"Zestoa";"Renta total";"Total";"2003";12680
"Zestoa";"Renta total";"Total";"2006";15770
"Zestoa";"Renta total";"Total";"2009";18447
"Zestoa";"Renta total";"Total";"2011";18437
"Zestoa";"Renta total";"Total";"2013";17926
"Zestoa";"Renta total";"Total";"2014";17983
"Zestoa";"Renta total";"Total";"2015";18451
"Zestoa";"Renta total";"Total";"2016";19098
"Zestoa";"Renta total";"Total";"2017";19651
"Zestoa";"Renta total";"Total";"2018";20103
"Zestoa";"Renta total";"Total";"2019";20491
"Zestoa";"Renta total";"Hombres";"2001";16001
"Zestoa";"Renta total";"Hombres";"2003";17110
"Zestoa";"Renta total";"Hombres";"2006";20661
"Zestoa";"Renta total";"Hombres";"2009";23441
"Zestoa";"Renta total";"Hombres";"2011";23128
"Zestoa";"Renta total";"Hombres";"2013";22420
"Zestoa";"Renta total";"Hombres";"2014";22122
"Zestoa";"Renta total";"Hombres";"2015";23306
"Zestoa";"Renta total";"Hombres";"2016";23890
"Zestoa";"Renta total";"Hombres";"2017";24465
"Zestoa";"Renta total";"Hombres";"2018";24857
"Zestoa";"Renta total";"Hombres";"2019";25412
"Zestoa";"Renta total";"Mujeres";"2001";6948
"Zestoa";"Renta total";"Mujeres";"2003";7884
"Zestoa";"Renta total";"Mujeres";"2006";10376
"Zestoa";"Renta total";"Mujeres";"2009";12826
"Zestoa";"Renta total";"Mujeres";"2011";13328
"Zestoa";"Renta total";"Mujeres";"2013";13007
"Zestoa";"Renta total";"Mujeres";"2014";13463
"Zestoa";"Renta total";"Mujeres";"2015";13211
"Zestoa";"Renta total";"Mujeres";"2016";13947
"Zestoa";"Renta total";"Mujeres";"2017";14477
"Zestoa";"Renta total";"Mujeres";"2018";15051
"Zestoa";"Renta total";"Mujeres";"2019";15243
"Zestoa";"Renta del trabajo";"Total";"2001";7801
"Zestoa";"Renta del trabajo";"Total";"2003";8290
"Zestoa";"Renta del trabajo";"Total";"2006";9960
"Zestoa";"Renta del trabajo";"Total";"2009";11393
"Zestoa";"Renta del trabajo";"Total";"2011";11732
"Zestoa";"Renta del trabajo";"Total";"2013";11169
"Zestoa";"Renta del trabajo";"Total";"2014";10873
"Zestoa";"Renta del trabajo";"Total";"2015";11073
"Zestoa";"Renta del trabajo";"Total";"2016";11549
"Zestoa";"Renta del trabajo";"Total";"2017";12206
"Zestoa";"Renta del trabajo";"Total";"2018";12757
"Zestoa";"Renta del trabajo";"Total";"2019";13229
"Zestoa";"Renta del trabajo";"Hombres";"2001";11258
"Zestoa";"Renta del trabajo";"Hombres";"2003";11729
"Zestoa";"Renta del trabajo";"Hombres";"2006";13761
"Zestoa";"Renta del trabajo";"Hombres";"2009";14756
"Zestoa";"Renta del trabajo";"Hombres";"2011";14895
"Zestoa";"Renta del trabajo";"Hombres";"2013";14125
"Zestoa";"Renta del trabajo";"Hombres";"2014";13685
"Zestoa";"Renta del trabajo";"Hombres";"2015";14068
"Zestoa";"Renta del trabajo";"Hombres";"2016";14521
"Zestoa";"Renta del trabajo";"Hombres";"2017";15418
"Zestoa";"Renta del trabajo";"Hombres";"2018";15963
"Zestoa";"Renta del trabajo";"Hombres";"2019";16627
"Zestoa";"Renta del trabajo";"Mujeres";"2001";4160
"Zestoa";"Renta del trabajo";"Mujeres";"2003";4567
"Zestoa";"Renta del trabajo";"Mujeres";"2006";5768
"Zestoa";"Renta del trabajo";"Mujeres";"2009";7608
"Zestoa";"Renta del trabajo";"Mujeres";"2011";8286
"Zestoa";"Renta del trabajo";"Mujeres";"2013";7933
"Zestoa";"Renta del trabajo";"Mujeres";"2014";7802
"Zestoa";"Renta del trabajo";"Mujeres";"2015";7840
"Zestoa";"Renta del trabajo";"Mujeres";"2016";8354
"Zestoa";"Renta del trabajo";"Mujeres";"2017";8753
"Zestoa";"Renta del trabajo";"Mujeres";"2018";9351
"Zestoa";"Renta del trabajo";"Mujeres";"2019";9604
"Zestoa";"Renta capital mobiliario";"Total";"2001";707
